,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
40,399001.SZ,20201015,13624.8908,13702.8323,13737.0754,13617.0817,13691.0429,-66.1521,-0.4832,355639109.0,500158366.8
41,399001.SZ,20201014,13691.0429,13781.5598,13781.7754,13664.7332,13798.5789,-107.536,-0.7793,383224866.0,546479958.0
42,399001.SZ,20201013,13798.5789,13678.6222,13820.5627,13622.9511,13708.0666,90.5123,0.6603,381159337.0,546433468.6
43,399001.SZ,20201012,13708.0666,13386.3445,13708.0666,13382.6982,13289.2621,418.8045,3.1515,434000412.0,615691921.1
44,399001.SZ,20201009,13289.2621,13161.3551,13323.8093,13145.7545,12907.4481,381.814,2.9581,317690303.0,447093850.5
45,399001.SZ,20200930,12907.4481,12948.9707,13040.0408,12834.7687,12900.6952,6.7529,0.0523,251670816.0,334222912.1
46,399001.SZ,20200929,12900.6952,12843.2273,12966.8509,12798.6508,12760.9325,139.7627,1.0952,252446035.0,337689971.6
47,399001.SZ,20200928,12760.9325,12860.0911,12890.8989,12752.3904,12814.1736,-53.2411,-0.4155,251466290.0,330571500.2
48,399001.SZ,20200925,12814.1736,12876.0754,12919.6138,12764.2648,12816.6063,-2.4327,-0.019,272817050.0,348702805.0
49,399001.SZ,20200924,12816.6063,13018.3023,13044.3819,12816.6063,13110.0723,-293.466,-2.2385,344066223.0,421049291.2
50,399001.SZ,20200923,13110.0723,13044.8118,13148.9351,12991.6609,13023.4311,86.6412,0.6653,318235561.0,420011108.9
51,399001.SZ,20200922,13023.4311,13052.0849,13212.2393,12981.967,13149.5014,-126.0703,-0.9587,350538221.0,433184427.0
52,399001.SZ,20200921,13149.5014,13280.0081,13289.604,13135.2411,13245.09,-95.5886,-0.7217,366642923.0,467385977.7
53,399001.SZ,20200918,13245.09,13026.1053,13253.678,12987.5879,13015.1892,229.9008,1.7664,392372451.0,498662473.8
54,399001.SZ,20200917,13015.1892,12970.342,13113.7724,12870.9921,13011.2814,3.9078,0.03,353953413.0,474313751.8
55,399001.SZ,20200916,13011.2814,13123.4964,13137.7196,12947.0492,13143.457,-132.1756,-1.0056,353245371.0,441995000.9
56,399001.SZ,20200915,13143.457,13032.2847,13148.1684,12976.0285,13021.9901,121.4669,0.9328,390166189.0,473732813.8
57,399001.SZ,20200914,13021.9901,13024.5553,13107.2807,12921.7584,12942.9488,79.0413,0.6107,418897620.0,500232824.8
58,399001.SZ,20200911,12942.9488,12711.0884,12952.4655,12702.6217,12742.8454,200.1034,1.5703,383940432.0,429697975.5
59,399001.SZ,20200910,12742.8454,13001.3832,13068.2252,12709.7516,12861.75,-118.9046,-0.9245,529890220.0,563505064.9
60,399001.SZ,20200909,12861.75,13107.9767,13122.7624,12778.4299,13293.33,-431.58,-3.2466,637182218.0,695257197.8
61,399001.SZ,20200908,13293.33,13315.1484,13351.5667,13118.9426,13284.0335,9.2965,0.07,534063540.0,604152817.7
62,399001.SZ,20200907,13284.0335,13633.5055,13714.3174,13232.2425,13656.6574,-372.6239,-2.7285,541636078.0,663791484.1
63,399001.SZ,20200904,13656.6574,13501.9111,13680.0589,13487.6919,13772.3737,-115.7163,-0.8402,437114877.0,530504764.4
64,399001.SZ,20200903,13772.3737,13871.2682,13933.4238,13722.5761,13887.4251,-115.0514,-0.8285,482940140.0,591494011.2
65,399001.SZ,20200902,13887.4251,13881.073,13944.158,13737.8338,13849.6578,37.7673,0.2727,517293505.0,623392804.5
66,399001.SZ,20200901,13849.6578,13729.3878,13849.6578,13662.6851,13758.2278,91.43,0.6645,399237742.0,524538665.1
67,399001.SZ,20200831,13758.2278,13929.7475,13994.1433,13755.3632,13851.3239,-93.0961,-0.6721,451925309.0,597534960.3
68,399001.SZ,20200828,13851.3239,13509.372,13868.2987,13483.2835,13535.0904,316.2335,2.3364,441224941.0,568479060.8
69,399001.SZ,20200827,13535.0904,13465.8931,13548.6599,13348.4472,13428.3991,106.6913,0.7945,414995079.0,520691035.2
70,399001.SZ,20200826,13428.3991,13680.5853,13717.898,13376.661,13669.4066,-241.0075,-1.7631,465528430.0,596614403.3
71,399001.SZ,20200825,13669.4066,13692.4661,13788.4927,13620.6192,13666.6926,2.714,0.0199,456935754.0,586063100.5
72,399001.SZ,20200824,13666.6926,13565.284,13708.1219,13418.9613,13477.9999,188.6927,1.4,410963576.0,551390118.4
73,399001.SZ,20200821,13477.9999,13445.9626,13547.793,13373.7157,13320.9233,157.0766,1.1792,383524064.0,482952719.2
74,399001.SZ,20200820,13320.9233,13387.8182,13476.0692,13270.1156,13480.8527,-159.9294,-1.1863,388868521.0,469996080.8
75,399001.SZ,20200819,13480.8527,13741.2736,13741.2736,13472.9644,13768.1672,-287.3145,-2.0868,479959539.0,590147392.0
76,399001.SZ,20200818,13768.1672,13748.5154,13813.0217,13692.0738,13742.2257,25.9415,0.1888,474540673.0,596892629.1
77,399001.SZ,20200817,13742.2257,13542.0141,13756.6131,13490.6393,13489.0095,253.2162,1.8772,488761720.0,616462867.1
78,399001.SZ,20200814,13489.0095,13272.7074,13495.9737,13242.7791,13291.3199,197.6896,1.4874,388470904.0,482287532.9
79,399001.SZ,20200813,13291.3199,13373.1634,13392.347,13254.3928,13308.5217,-17.2018,-0.1293,403732808.0,494328105.3
80,399001.SZ,20200812,13308.5217,13437.5661,13471.8204,13026.0109,13466.2675,-157.7458,-1.1714,450040572.0,602926102.0
81,399001.SZ,20200811,13466.2675,13668.3056,13811.5189,13450.2297,13657.3134,-191.0459,-1.3989,467222536.0,620585763.1
82,399001.SZ,20200810,13657.3134,13576.3194,13752.2925,13453.9457,13648.4996,8.8138,0.0646,452141805.0,630528095.4
83,399001.SZ,20200807,13648.4996,13813.7621,13847.199,13411.6653,13863.1298,-214.6302,-1.5482,509976826.0,700755265.6
84,399001.SZ,20200806,13863.1298,13972.3032,13972.3032,13661.8443,13960.925,-97.7952,-0.7005,533987159.0,721018872.0
85,399001.SZ,20200805,13960.925,13859.3182,13993.6689,13726.6178,13860.4591,100.4659,0.7248,502462551.0,670264910.6
86,399001.SZ,20200804,13860.4591,13966.7328,14012.7058,13779.2204,13964.5618,-104.1027,-0.7455,567319447.0,767890452.7
87,399001.SZ,20200803,13964.5618,13771.7448,13964.5618,13712.982,13637.8826,326.6792,2.3954,568503398.0,761528398.2
88,399001.SZ,20200731,13637.8826,13464.207,13748.0338,13399.8592,13466.8549,171.0277,1.27,485599239.0,650202505.3
89,399001.SZ,20200730,13466.8549,13595.7712,13619.4949,13432.1311,13557.4411,-90.5862,-0.6682,469674081.0,616774444.9
90,399001.SZ,20200729,13557.4411,13117.1882,13557.4411,13085.951,13147.3536,410.0875,3.1192,437296046.0,593628412.0
91,399001.SZ,20200728,13147.3536,13107.433,13196.6155,13022.8183,12976.8672,170.4864,1.3138,389085726.0,508085108.4
92,399001.SZ,20200727,12976.8672,13013.7655,13093.8448,12838.8681,12935.6969,41.1703,0.3183,397120542.0,524946633.6
93,399001.SZ,20200724,12935.6969,13547.8065,13602.7913,12868.9505,13661.4997,-725.8028,-5.3128,564786344.0,750542493.9
94,399001.SZ,20200723,13661.4997,13511.4507,13699.5281,13281.5494,13657.0295,4.4702,0.0327,526571743.0,699139544.7
95,399001.SZ,20200722,13657.0295,13507.3531,13816.6712,13459.883,13536.1735,120.856,0.8928,499662234.0,657802230.6
96,399001.SZ,20200721,13536.1735,13480.39,13572.9345,13396.5817,13448.8492,87.3243,0.6493,472227272.0,614148679.2
97,399001.SZ,20200720,13448.8492,13303.8024,13448.8492,13032.3959,13114.9384,333.9108,2.546,493547249.0,649000514.9
98,399001.SZ,20200717,13114.9384,13002.8359,13315.436,12916.0802,12996.3397,118.5987,0.9126,475084790.0,629553517.4
99,399001.SZ,20200716,12996.3397,13731.2839,13853.4423,12966.3248,13734.1288,-737.7891,-5.3719,620638144.0,826644060.0
100,399001.SZ,20200715,13734.1288,14017.9304,14077.56,13646.6622,13996.4641,-262.3353,-1.8743,670932922.0,896761421.6
101,399001.SZ,20200714,13996.4641,14121.3303,14150.9966,13698.2688,14149.144,-152.6799,-1.0791,735504940.0,997147452.9
102,399001.SZ,20200713,14149.144,13699.2226,14149.144,13699.2226,13671.2441,477.8999,3.4957,708385661.0,954985897.3
103,399001.SZ,20200710,13671.2441,13662.3836,13831.6114,13599.0329,13754.7439,-83.4998,-0.6071,696693797.0,909263699.3
104,399001.SZ,20200709,13754.7439,13399.4676,13792.6346,13385.426,13406.3724,348.3715,2.5986,759030060.0,974780177.4
105,399001.SZ,20200708,13406.3724,13170.2005,13428.9403,13059.2376,13163.9796,242.3928,1.8413,669518605.0,845765553.0
106,399001.SZ,20200707,13163.9796,13084.6499,13407.1927,12997.1671,12941.7205,222.2591,1.7174,754514989.0,946169403.7
107,399001.SZ,20200706,12941.7205,12519.4965,12945.7121,12519.4965,12433.2649,508.4556,4.0895,691662553.0,841899277.4
108,399001.SZ,20200703,12433.2649,12295.6197,12433.6843,12232.704,12269.4885,163.7764,1.3348,512872021.0,636052461.6
109,399001.SZ,20200702,12269.4885,12095.8495,12278.8293,12055.9523,12112.9645,156.524,1.2922,476968052.0,601697770.5
110,399001.SZ,20200701,12112.9645,12024.8398,12130.3018,11945.8921,11992.3468,120.6177,1.0058,393967637.0,537386446.6
111,399001.SZ,20200630,11992.3468,11828.5269,12013.6012,11827.7638,11752.3591,239.9877,2.042,326309197.0,449322548.8
112,399001.SZ,20200629,11752.3591,11780.6503,11814.641,11695.4506,11813.528,-61.1689,-0.5178,325204253.0,422380488.9
113,399001.SZ,20200624,11813.528,11813.3637,11854.9899,11760.4693,11794.0093,19.5187,0.1655,318732822.0,431711052.2
114,399001.SZ,20200623,11794.0093,11711.2774,11796.4107,11651.8262,11702.4416,91.5677,0.7825,347381202.0,452938431.5
115,399001.SZ,20200622,11702.4416,11680.4052,11756.8556,11658.8057,11668.1332,34.3084,0.294,375418584.0,482506118.2
116,399001.SZ,20200619,11668.1332,11505.6855,11694.8896,11500.53,11494.5542,173.579,1.5101,359285018.0,459763594.9
117,399001.SZ,20200618,11494.5542,11416.0779,11503.3827,11397.5729,11420.8365,73.7177,0.6455,379111989.0,469207113.1
118,399001.SZ,20200617,11420.8365,11421.028,11421.028,11330.3687,11398.9661,21.8704,0.1919,382760432.0,460845245.8
119,399001.SZ,20200616,11398.9661,11312.8069,11398.9661,11293.904,11192.2735,206.6926,1.8467,358969342.0,441475121.0
120,399001.SZ,20200615,11192.2735,11241.2557,11353.1637,11192.2735,11251.7077,-59.4342,-0.5282,389226931.0,466148529.7
121,399001.SZ,20200612,11251.7077,11017.1459,11306.1396,11003.3191,11243.6167,8.091,0.072,354659283.0,424917326.4
122,399001.SZ,20200611,11243.6167,11328.0975,11405.0092,11180.7541,11335.8626,-92.2459,-0.8138,356854713.0,431948867.3
123,399001.SZ,20200610,11335.8626,11296.1349,11338.236,11249.4346,11284.2423,51.6203,0.4575,319350339.0,371135639.9
124,399001.SZ,20200609,11284.2423,11238.4418,11303.5381,11195.003,11215.76,68.4823,0.6106,329979840.0,368898852.5
125,399001.SZ,20200608,11215.76,11266.9349,11340.0297,11195.8492,11180.5979,35.1621,0.3145,357209054.0,409673934.6
126,399001.SZ,20200605,11180.5979,11153.273,11180.5979,11087.2495,11139.2565,41.3414,0.3711,342494966.0,378386585.3
127,399001.SZ,20200604,11139.2565,11146.2929,11165.1389,11080.5061,11108.3594,30.8971,0.2781,358812109.0,396325337.6
128,399001.SZ,20200603,11108.3594,11154.6417,11204.5171,11100.6898,11112.4965,-4.1371,-0.0372,418994913.0,477363377.9
129,399001.SZ,20200602,11112.4965,11133.616,11146.8489,11059.185,11102.1504,10.3461,0.0932,419510303.0,477710155.3
130,399001.SZ,20200601,11102.1504,10837.4919,11123.1949,10837.4919,10746.0764,356.074,3.3135,390282215.0,454170074.6
131,399001.SZ,20200529,10746.0764,10615.1356,10764.8725,10588.7396,10653.4924,92.584,0.869,294922962.0,338498582.3
132,399001.SZ,20200528,10653.4924,10680.8726,10727.9934,10505.7873,10682.6976,-29.2052,-0.2734,297057868.0,339058020.7
133,399001.SZ,20200527,10682.6976,10823.243,10823.243,10657.8055,10815.4306,-132.733,-1.2273,293429897.0,345256176.6
134,399001.SZ,20200526,10815.4306,10655.9833,10816.7095,10647.2506,10592.8444,222.5862,2.1013,270864207.0,322629338.2
135,399001.SZ,20200525,10592.8444,10602.4707,10629.6106,10532.8617,10604.9659,-12.1215,-0.1143,241587532.0,288513613.8
136,399001.SZ,20200522,10604.9659,10832.9134,10832.9134,10559.2977,10845.3964,-240.4305,-2.2169,299718973.0,347490133.2
137,399001.SZ,20200521,10845.3964,10999.0702,11007.1445,10818.7857,10948.4771,-103.0807,-0.9415,321249943.0,375610196.3
138,399001.SZ,20200520,10948.4771,11056.977,11056.977,10914.7543,11052.8476,-104.3705,-0.9443,345397378.0,417524221.2
139,399001.SZ,20200519,11052.8476,11023.428,11052.8476,10978.7168,10921.1453,131.7023,1.2059,310113850.0,385245479.7
140,399001.SZ,20200518,10921.1453,10969.0815,11017.4992,10858.4554,10964.892,-43.7467,-0.399,362078882.0,442713632.7
141,399001.SZ,20200515,10964.892,11013.1554,11039.6783,10919.5404,10962.1473,2.7447,0.025,317144619.0,380063225.0
142,399001.SZ,20200514,10962.1473,11026.712,11047.3764,10955.5382,11074.5925,-112.4452,-1.0153,325040790.0,372773922.2
143,399001.SZ,20200513,11074.5925,10978.3114,11096.6155,10954.691,11015.5584,59.0341,0.5359,298836840.0,357566915.9
144,399001.SZ,20200512,11015.5584,10972.0503,11018.9255,10871.6142,10969.2819,46.2765,0.4219,309285831.0,360877809.6
145,399001.SZ,20200511,10969.2819,11053.8157,11096.2844,10902.6048,11001.5794,-32.2975,-0.2936,349327539.0,412801067.0
146,399001.SZ,20200508,11001.5794,10923.6123,11054.3142,10904.8842,10863.2853,138.2941,1.273,354347890.0,410902382.0
147,399001.SZ,20200507,10863.2853,10899.9169,10926.827,10832.0925,10883.2183,-19.933,-0.1832,345878890.0,398621132.8
148,399001.SZ,20200506,10883.2183,10618.1651,10884.34,10613.8877,10721.7796,161.4387,1.5057,350163179.0,417220851.9
149,399001.SZ,20200430,10721.7796,10575.5242,10751.7477,10575.5242,10514.1731,207.6065,1.9745,348102531.0,401656708.7
150,399001.SZ,20200429,10514.1731,10460.9947,10586.5717,10449.3732,10501.1471,13.026,0.124,290231988.0,310081884.0
151,399001.SZ,20200428,10501.1471,10477.7614,10547.7453,10194.1515,10452.1708,48.9763,0.4686,384691529.0,403372452.6
152,399001.SZ,20200427,10452.1708,10449.1265,10531.3918,10367.2922,10423.4622,28.7086,0.2754,320369787.0,331351587.7
153,399001.SZ,20200424,10423.4622,10565.0868,10577.0288,10388.6613,10564.0458,-140.5836,-1.3308,372911395.0,381097203.0
154,399001.SZ,20200423,10564.0458,10657.3995,10667.0113,10557.9433,10617.1925,-53.1467,-0.5006,382809728.0,407896394.0
155,399001.SZ,20200422,10617.1925,10424.4501,10617.1925,10409.8521,10506.8566,110.3359,1.0501,344848570.0,373179059.5
